project,description,tags,start,end,updated,duration,modified
project_2,description_2,None,2018-01-24T11:36:30-05:00,2018-01-24T12:37:30-05:00,2018-01-24T16:40:13-05:00,3660000,True
project_3,description_3,None,2018-01-24T11:06:09-05:00,2018-01-24T11:36:21-05:00,2018-01-24T11:36:21-05:00,1812000,False
project_3,description_7,None,2018-01-24T07:57:45-05:00,2018-01-24T11:05:56-05:00,2018-01-24T11:05:56-05:00,11291000,False
project_3,description_3,None,2018-01-24T01:02:48-05:00,2018-01-24T01:42:00-05:00,2018-01-24T01:42:00-05:00,2352000,False
project_2,description_2,None,2018-01-24T00:52:36-05:00,2018-01-24T01:02:39-05:00,2018-01-24T01:02:39-05:00,603000,False
project_1,description_1,None,2018-01-24T00:21:14-05:00,2018-01-24T00:52:36-05:00,2018-01-24T00:52:36-05:00,1882767,False
project_9,description_76,tag_4,2018-01-23T19:58:10-05:00,2018-01-24T00:18:05-05:00,2018-01-24T00:18:07-05:00,15595000,True
project_0,description_10,None,2018-01-23T19:00:09-05:00,2018-01-23T19:50:11-05:00,2018-01-24T00:20:55-05:00,3002000,True
project_1,description_1,None,2018-01-23T18:15:26-05:00,2018-01-23T19:00:27-05:00,2018-01-24T00:20:44-05:00,2701000,True
project_0,description_10,None,2018-01-23T17:20:44-05:00,2018-01-23T18:15:45-05:00,2018-01-24T00:20:49-05:00,3301000,True
project_1,description_1,None,2018-01-23T16:26:00-05:00,2018-01-23T16:57:00-05:00,2018-03-08T22:42:59-05:00,1860000,True
project_4,description_4,None,2018-01-23T15:32:09-05:00,2018-01-23T16:25:32-05:00,2018-01-23T16:25:32-05:00,3203000,False
project_1,description_11,None,2018-01-23T14:10:05-05:00,2018-01-23T14:52:47-05:00,2018-01-23T14:52:47-05:00,2562000,False
project_5,description_9,None,2018-01-23T13:11:02-05:00,2018-01-23T14:09:56-05:00,2018-01-23T14:09:56-05:00,3534000,False
project_3,description_8,None,2018-01-23T12:52:25-05:00,2018-01-23T13:10:53-05:00,2018-01-23T13:10:53-05:00,1108000,False
project_3,description_3,None,2018-01-23T10:56:08-05:00,2018-01-23T12:25:00-05:00,2018-01-23T12:25:00-05:00,5332000,False
project_3,description_7,None,2018-01-23T08:00:51-05:00,2018-01-23T10:58:59-05:00,2018-01-23T17:14:45-05:00,10688000,True
project_3,description_3,None,2018-01-23T01:03:21-05:00,2018-01-23T01:24:27-05:00,2018-01-23T17:15:17-05:00,1266000,True
project_2,description_2,None,2018-01-23T00:51:30-05:00,2018-01-23T01:03:13-05:00,2018-01-23T17:16:07-05:00,703000,True
project_9,description_76,tag_4,2018-01-22T20:09:01-05:00,2018-01-23T00:51:12-05:00,2018-01-23T00:51:12-05:00,16931000,False
project_4,description_4,None,2018-01-22T18:18:12-05:00,2018-01-22T20:07:13-05:00,2018-01-22T20:09:00-05:00,6541000,True
project_3,description_3,None,2018-01-22T17:41:59-05:00,2018-01-22T18:18:00-05:00,2018-01-22T18:19:24-05:00,2161000,True
project_1,description_1,None,2018-01-22T16:52:58-05:00,2018-01-22T17:37:15-05:00,2018-01-22T17:47:33-05:00,2657000,True
project_3,description_8,None,2018-01-22T15:38:31-05:00,2018-01-22T16:52:48-05:00,2018-01-22T16:52:48-05:00,4457000,False
project_7,description_10,None,2018-01-22T15:21:14-05:00,2018-01-22T15:38:21-05:00,2018-01-22T17:48:30-05:00,1027000,True
project_7,description_12,None,2018-01-22T14:03:22-05:00,2018-01-22T15:21:04-05:00,2018-02-02T18:44:26-05:00,4662000,True
project_2,description_2,None,2018-01-22T13:27:29-05:00,2018-01-22T14:01:09-05:00,2018-01-22T14:01:11-05:00,2020000,True
project_3,description_8,None,2018-01-22T12:45:09-05:00,2018-01-22T13:27:19-05:00,2018-01-22T14:03:06-05:00,2530000,True
project_6,description_20,None,2018-01-22T11:48:52-05:00,2018-01-22T12:43:58-05:00,2018-01-22T14:02:32-05:00,3306000,True
project_1,description_11,None,2018-01-22T11:10:33-05:00,2018-01-22T11:47:42-05:00,2018-01-22T14:01:44-05:00,2229000,True
project_3,description_3,None,2018-01-22T10:24:57-05:00,2018-01-22T11:02:04-05:00,2018-01-22T11:03:27-05:00,2227000,True
project_2,description_2,None,2018-01-22T09:20:11-05:00,2018-01-22T10:19:02-05:00,2018-01-22T10:19:02-05:00,3531000,False
project_3,description_3,None,2018-01-22T09:19:58-05:00,2018-01-22T09:20:03-05:00,2018-01-22T09:20:03-05:00,5000,False
project_3,description_3,None,2018-01-22T09:04:48-05:00,2018-01-22T09:20:50-05:00,2018-01-22T10:25:34-05:00,962000,True
project_3,description_7,None,2018-01-22T08:00:30-05:00,2018-01-22T09:04:14-05:00,2018-01-22T10:25:09-05:00,3824000,True
project_3,description_3,None,2018-01-21T23:42:57-05:00,2018-01-22T00:42:07-05:00,2018-01-22T00:42:07-05:00,3550000,False
project_9,description_76,tag_4,2018-01-21T19:02:53-05:00,2018-01-21T23:10:37-05:00,2018-01-21T23:13:56-05:00,14864000,True
project_4,description_39,None,2018-01-21T18:19:21-05:00,2018-01-21T19:01:40-05:00,2018-01-21T23:13:25-05:00,2539000,True
project_1,description_1,None,2018-01-21T17:59:53-05:00,2018-01-21T18:19:55-05:00,2018-01-21T23:12:33-05:00,1202000,True
project_9,description_76,tag_4,2018-01-21T15:22:12-05:00,2018-01-21T17:58:55-05:00,2018-01-21T23:11:48-05:00,9403000,True
project_1,description_1,None,2018-01-21T15:10:31-05:00,2018-01-21T15:21:32-05:00,2018-01-21T15:21:52-05:00,661000,True
project_0,description_10,None,2018-01-21T14:34:54-05:00,2018-01-21T15:10:13-05:00,2018-01-21T15:10:13-05:00,2119000,False
project_0,description_10,None,2018-01-21T14:27:30-05:00,2018-01-21T14:32:32-05:00,2018-01-21T14:34:51-05:00,302000,True
project_4,description_4,None,2018-01-21T13:54:26-05:00,2018-01-21T14:26:27-05:00,2018-01-21T14:34:22-05:00,1921000,True
project_1,description_1,None,2018-01-21T13:22:47-05:00,2018-01-21T13:52:48-05:00,2018-01-21T14:33:18-05:00,1801000,True
project_6,description_6,None,2018-01-21T13:05:56-05:00,2018-01-21T13:22:57-05:00,2018-01-21T14:32:41-05:00,1021000,True
project_2,description_2,None,2018-01-21T12:11:14-05:00,2018-01-21T13:05:54-05:00,2018-01-21T14:31:55-05:00,3280000,True
project_3,description_7,None,2018-01-21T09:00:17-05:00,2018-01-21T11:59:17-05:00,2018-01-21T14:36:00-05:00,10740000,True
project_3,description_3,None,2018-01-21T01:19:18-05:00,2018-01-21T02:07:20-05:00,2018-01-21T02:07:20-05:00,2882000,False
project_9,description_76,tag_4,2018-01-20T22:57:17-05:00,2018-01-21T01:02:06-05:00,2018-01-21T01:02:06-05:00,7489000,False
project_3,description_3,None,2018-01-20T21:16:13-05:00,2018-01-20T22:57:14-05:00,2018-01-20T22:57:16-05:00,6061000,True
project_7,description_80,None,2018-01-20T19:49:34-05:00,2018-01-20T21:08:35-05:00,2018-02-02T18:45:29-05:00,4741000,True
project_1,description_1,None,2018-01-20T18:25:15-05:00,2018-01-20T19:49:23-05:00,2018-01-20T19:49:23-05:00,5048000,False
project_9,description_81,tag_1,2018-01-20T17:42:44-05:00,2018-01-20T18:23:39-05:00,2018-01-21T14:41:08-05:00,2455000,True
project_3,description_3,None,2018-01-20T16:36:42-05:00,2018-01-20T17:42:42-05:00,2018-01-20T17:42:44-05:00,3960000,True
project_5,description_5,None,2018-01-20T15:13:50-05:00,2018-01-20T15:43:32-05:00,2018-01-20T15:43:32-05:00,1782000,False
project_6,description_19,None,2018-01-20T14:22:00-05:00,2018-01-20T15:13:40-05:00,2018-01-20T15:13:40-05:00,3100000,False
project_1,description_1,None,2018-01-20T14:08:57-05:00,2018-01-20T14:22:57-05:00,2018-01-20T16:06:24-05:00,840000,True
project_6,description_6,None,2018-01-20T13:43:53-05:00,2018-01-20T14:08:53-05:00,2018-01-20T16:05:41-05:00,1500000,True
project_2,description_2,None,2018-01-20T11:57:10-05:00,2018-01-20T13:43:10-05:00,2018-01-20T16:05:14-05:00,6360000,True
project_9,description_81,tag_1,2018-01-20T11:19:24-05:00,2018-01-20T11:57:24-05:00,2018-01-21T14:41:03-05:00,2280000,True
project_3,description_3,None,2018-01-20T10:19:08-05:00,2018-01-20T11:19:08-05:00,2018-01-20T16:03:18-05:00,3600000,True
project_3,description_7,None,2018-01-20T09:00:31-05:00,2018-01-20T10:18:31-05:00,2018-01-21T14:36:27-05:00,4680000,True
project_3,description_3,None,2018-01-20T00:57:40-05:00,2018-01-20T01:42:13-05:00,2018-01-20T01:42:13-05:00,2673000,False
project_2,description_2,None,2018-01-20T00:32:25-05:00,2018-01-20T00:57:27-05:00,2018-01-20T00:57:27-05:00,1502000,False
project_9,description_76,tag_4,2018-01-19T21:19:35-05:00,2018-01-20T00:32:11-05:00,2018-01-20T16:37:08-05:00,11556000,True
project_9,description_76,tag_4,2018-01-19T16:46:35-05:00,2018-01-19T20:38:46-05:00,2018-01-19T20:38:46-05:00,13931000,False
project_1,description_11,None,2018-01-19T16:08:05-05:00,2018-01-19T16:46:32-05:00,2018-01-19T16:46:34-05:00,2307000,True
project_0,description_10,None,2018-01-19T13:48:42-05:00,2018-01-19T16:08:00-05:00,2018-01-19T16:08:03-05:00,8358000,True
project_4,description_4,None,2018-01-19T13:28:07-05:00,2018-01-19T13:48:32-05:00,2018-01-19T13:48:32-05:00,1225000,False
project_2,description_2,None,2018-01-19T12:23:42-05:00,2018-01-19T13:27:59-05:00,2018-01-19T13:27:59-05:00,3857000,False
project_3,description_3,None,2018-01-19T11:52:04-05:00,2018-01-19T12:23:33-05:00,2018-01-19T12:23:33-05:00,1889000,False
project_3,description_8,None,2018-01-19T10:56:45-05:00,2018-01-19T11:27:33-05:00,2018-01-19T11:27:33-05:00,1848000,False
project_5,description_9,None,2018-01-19T10:03:10-05:00,2018-01-19T10:56:32-05:00,2018-01-19T10:56:32-05:00,3202000,False
project_3,description_8,None,2018-01-19T09:37:53-05:00,2018-01-19T10:03:00-05:00,2018-01-19T10:03:00-05:00,1507000,False
project_3,description_7,None,2018-01-19T08:00:28-05:00,2018-01-19T09:15:28-05:00,2018-01-21T14:36:35-05:00,4500000,True
project_3,description_3,None,2018-01-18T23:54:50-05:00,2018-01-19T00:45:07-05:00,2018-01-19T00:45:07-05:00,3017000,False
project_9,description_76,tag_4,2018-01-18T22:16:27-05:00,2018-01-18T23:26:50-05:00,2018-01-18T23:26:50-05:00,4223000,False
project_3,description_3,None,2018-01-18T21:02:12-05:00,2018-01-18T22:10:15-05:00,2018-01-18T22:10:17-05:00,4083000,True
project_1,description_1,None,2018-01-18T20:43:18-05:00,2018-01-18T21:02:57-05:00,2018-01-18T21:18:41-05:00,1179000,True
project_0,description_10,None,2018-01-18T19:33:34-05:00,2018-01-18T20:43:09-05:00,2018-01-18T20:43:09-05:00,4175000,False
project_2,description_2,None,2018-01-18T19:14:16-05:00,2018-01-18T19:33:34-05:00,2018-01-18T19:33:36-05:00,1158000,True
project_0,description_10,None,2018-01-18T16:56:26-05:00,2018-01-18T19:14:00-05:00,2018-01-18T19:14:00-05:00,8254000,False
project_1,description_11,None,2018-01-18T15:48:14-05:00,2018-01-18T16:27:14-05:00,2018-01-18T17:24:21-05:00,2340000,True
project_4,description_4,None,2018-01-18T15:10:22-05:00,2018-01-18T15:47:22-05:00,2018-01-18T17:24:11-05:00,2220000,True
project_0,description_10,None,2018-01-18T14:45:24-05:00,2018-01-18T15:10:12-05:00,2018-01-18T15:10:12-05:00,1488000,False
project_7,description_10,None,2018-01-18T14:31:52-05:00,2018-01-18T14:45:14-05:00,2018-01-18T14:45:14-05:00,802000,False
project_1,description_1,None,2018-01-18T14:05:09-05:00,2018-01-18T14:31:34-05:00,2018-01-18T15:15:17-05:00,1585000,True
project_6,description_6,None,2018-01-18T13:54:00-05:00,2018-01-18T14:04:00-05:00,2018-01-18T15:14:54-05:00,600000,True
project_2,description_2,None,2018-01-18T12:53:54-05:00,2018-01-18T13:53:54-05:00,2018-01-18T15:12:27-05:00,3600000,True
project_3,description_3,None,2018-01-18T11:47:25-05:00,2018-01-18T12:53:46-05:00,2018-01-18T12:53:46-05:00,3981000,False
project_3,description_7,None,2018-01-18T08:00:12-05:00,2018-01-18T11:47:12-05:00,2018-01-21T14:36:47-05:00,13620000,True
project_3,description_3,None,2018-01-18T01:34:36-05:00,2018-01-18T01:58:51-05:00,2018-01-18T01:58:51-05:00,1455000,False
project_9,description_76,tag_4,2018-01-17T23:07:17-05:00,2018-01-18T01:34:24-05:00,2018-01-21T14:39:57-05:00,8827000,True
project_6,description_19,None,2018-01-17T22:58:26-05:00,2018-01-17T23:07:06-05:00,2018-01-17T23:07:06-05:00,520000,False
project_1,description_1,None,2018-01-17T22:48:07-05:00,2018-01-17T22:58:26-05:00,2018-01-17T22:58:26-05:00,619186,False
project_4,description_4,None,2018-01-17T21:55:22-05:00,2018-01-17T22:47:58-05:00,2018-01-17T22:47:58-05:00,3156000,False
project_0,description_10,None,2018-01-17T21:55:01-05:00,2018-01-17T21:55:07-05:00,2018-01-17T21:55:07-05:00,6000,False
project_6,description_19,None,2018-01-17T21:39:40-05:00,2018-01-17T21:54:28-05:00,2018-01-17T21:54:28-05:00,888000,False
project_9,description_76,tag_4,2018-01-17T19:14:21-05:00,2018-01-17T21:38:28-05:00,2018-01-21T14:39:50-05:00,8647000,True
project_1,description_1,None,2018-01-17T18:49:09-05:00,2018-01-17T19:14:11-05:00,2018-01-17T19:14:11-05:00,1502000,False
project_9,description_76,tag_4,2018-01-17T17:48:08-05:00,2018-01-17T18:48:55-05:00,2018-01-21T14:40:53-05:00,3647000,True
project_0,description_10,None,2018-01-17T16:10:22-05:00,2018-01-17T17:48:08-05:00,2018-01-17T17:48:08-05:00,5866459,False
project_3,description_8,None,2018-01-17T15:22:56-05:00,2018-01-17T16:10:10-05:00,2018-01-17T16:10:10-05:00,2834000,False
project_7,description_12,None,2018-01-17T14:00:13-05:00,2018-01-17T15:22:46-05:00,2018-02-02T18:46:06-05:00,4953000,True
project_3,description_8,None,2018-01-17T13:00:11-05:00,2018-01-17T13:46:56-05:00,2018-01-17T13:46:56-05:00,2805000,False
project_2,description_2,None,2018-01-17T11:46:39-05:00,2018-01-17T12:59:59-05:00,2018-01-17T12:59:59-05:00,4400000,False
project_3,description_7,None,2018-01-17T08:00:09-05:00,2018-01-17T11:46:09-05:00,2018-01-17T14:10:27-05:00,13560000,True
project_3,description_3,None,2018-01-17T00:00:00-05:00,2018-01-17T00:49:00-05:00,2018-01-17T14:25:59-05:00,2940000,True
project_9,description_76,tag_4,2018-01-16T19:26:00-05:00,2018-01-17T00:00:00-05:00,2018-01-17T14:22:27-05:00,16440000,True
project_1,description_1,None,2018-01-16T18:31:00-05:00,2018-01-16T19:24:00-05:00,2018-01-17T14:22:19-05:00,3180000,True
project_9,description_76,tag_4,2018-01-16T14:45:00-05:00,2018-01-16T18:30:00-05:00,2018-01-17T13:59:04-05:00,13500000,True
project_3,description_8,None,2018-01-16T13:50:00-05:00,2018-01-16T14:30:00-05:00,2018-01-17T13:54:48-05:00,2400000,True
project_7,description_10,None,2018-01-16T12:18:00-05:00,2018-01-16T13:48:00-05:00,2018-01-17T13:55:49-05:00,5400000,True
project_7,description_82,None,2018-01-16T10:55:43-05:00,2018-01-16T12:15:43-05:00,2018-02-02T18:45:56-05:00,4800000,True
project_3,description_8,None,2018-01-16T10:01:21-05:00,2018-01-16T10:52:21-05:00,2018-01-16T10:55:38-05:00,3060000,True
project_7,description_10,None,2018-01-16T09:33:42-05:00,2018-01-16T10:00:42-05:00,2018-01-16T10:55:17-05:00,1620000,True
project_2,description_2,None,2018-01-16T08:31:09-05:00,2018-01-16T09:30:35-05:00,2018-01-16T09:30:37-05:00,3566000,True
project_3,description_7,None,2018-01-16T08:00:43-05:00,2018-01-16T08:30:43-05:00,2018-01-17T14:08:22-05:00,1800000,True
project_3,description_3,None,2018-01-15T22:18:00-05:00,2018-01-15T23:05:00-05:00,2018-01-17T14:26:26-05:00,2820000,True
project_6,description_19,None,2018-01-15T21:59:00-05:00,2018-01-15T22:16:18-05:00,2018-01-15T22:17:19-05:00,1038000,True
project_1,description_1,None,2018-01-15T21:33:00-05:00,2018-01-15T21:58:00-05:00,2018-01-15T22:16:10-05:00,1500000,True
project_6,description_6,None,2018-01-15T17:34:00-05:00,2018-01-15T21:29:00-05:00,2018-01-15T22:15:05-05:00,14100000,True
project_6,description_20,None,2018-01-15T14:11:28-05:00,2018-01-15T17:26:28-05:00,2018-01-15T22:13:48-05:00,11700000,True
project_2,description_2,None,2018-01-15T12:48:06-05:00,2018-01-15T13:54:08-05:00,2018-01-15T13:54:08-05:00,3962000,False
project_6,description_20,None,2018-01-15T12:07:32-05:00,2018-01-15T12:47:57-05:00,2018-01-15T12:47:57-05:00,2425000,False
project_1,description_1,None,2018-01-15T11:16:51-05:00,2018-01-15T12:07:22-05:00,2018-01-15T12:07:22-05:00,3031000,False
project_2,description_2,None,2018-01-15T11:09:24-05:00,2018-01-15T11:16:40-05:00,2018-01-15T11:16:40-05:00,436000,False
project_4,description_39,None,2018-01-15T10:37:09-05:00,2018-01-15T11:09:14-05:00,2018-01-15T11:09:14-05:00,1925000,False
project_3,description_7,None,2018-01-15T08:00:18-05:00,2018-01-15T10:36:18-05:00,2018-01-17T14:08:01-05:00,9360000,True
project_9,description_76,tag_4,2018-01-14T22:54:52-05:00,2018-01-15T01:42:26-05:00,2018-01-15T01:42:51-05:00,10054000,True
project_1,description_1,None,2018-01-14T22:38:55-05:00,2018-01-14T22:54:28-05:00,2018-01-14T22:54:28-05:00,933000,False
project_9,description_76,tag_4,2018-01-14T20:14:23-05:00,2018-01-14T22:38:43-05:00,2018-01-15T01:44:14-05:00,8660000,True
project_9,description_83,tag_4,2018-01-14T19:28:06-05:00,2018-01-14T20:11:56-05:00,2018-01-15T01:44:34-05:00,2630000,True
project_1,description_11,None,2018-01-14T18:45:02-05:00,2018-01-14T19:20:02-05:00,2018-01-15T01:43:05-05:00,2100000,True
project_6,description_20,None,2018-01-14T17:10:01-05:00,2018-01-14T18:43:01-05:00,2018-01-14T20:13:31-05:00,5580000,True
project_4,description_4,None,2018-01-14T16:23:31-05:00,2018-01-14T17:02:31-05:00,2018-01-14T20:10:26-05:00,2340000,True
project_3,description_3,None,2018-01-14T15:46:22-05:00,2018-01-14T16:21:22-05:00,2018-01-14T16:42:10-05:00,2100000,True
project_2,description_2,None,2018-01-14T15:19:06-05:00,2018-01-14T15:41:44-05:00,2018-01-14T15:41:44-05:00,1358000,False
project_6,description_20,None,2018-01-14T13:54:46-05:00,2018-01-14T15:14:45-05:00,2018-01-14T15:14:45-05:00,4799000,False
project_1,description_11,None,2018-01-14T13:14:28-05:00,2018-01-14T13:39:28-05:00,2018-01-14T14:35:48-05:00,1500000,True
project_4,description_39,None,2018-01-14T12:44:21-05:00,2018-01-14T12:55:27-05:00,2018-01-14T12:55:27-05:00,666000,False
project_2,description_2,None,2018-01-14T11:56:06-05:00,2018-01-14T12:44:07-05:00,2018-01-14T12:44:07-05:00,2881000,False
project_4,description_39,None,2018-01-14T11:29:21-05:00,2018-01-14T11:55:52-05:00,2018-01-14T11:55:52-05:00,1591000,False
project_3,description_7,None,2018-01-14T09:00:44-05:00,2018-01-14T11:28:44-05:00,2018-01-17T14:07:14-05:00,8880000,True
project_3,description_3,None,2018-01-14T00:24:05-05:00,2018-01-14T01:40:57-05:00,2018-01-14T01:40:59-05:00,4612000,True
project_9,description_84,tag_1,2018-01-13T22:20:00-05:00,2018-01-14T00:21:02-05:00,2018-01-14T00:21:04-05:00,7262000,True
project_3,description_3,None,2018-01-13T21:05:05-05:00,2018-01-13T21:58:24-05:00,2018-01-13T22:19:51-05:00,3199000,True
project_7,description_80,None,2018-01-13T20:45:28-05:00,2018-01-13T20:54:13-05:00,2018-02-02T18:45:37-05:00,525000,True
project_1,description_1,None,2018-01-13T19:51:06-05:00,2018-01-13T20:42:24-05:00,2018-01-15T01:43:40-05:00,3078000,True
project_3,description_3,None,2018-01-13T19:39:37-05:00,2018-01-13T19:50:48-05:00,2018-01-13T19:50:50-05:00,671000,True
project_7,description_80,None,2018-01-13T17:52:06-05:00,2018-01-13T19:39:30-05:00,2018-02-02T18:45:43-05:00,6444000,True
project_6,description_19,None,2018-01-13T16:55:35-05:00,2018-01-13T17:45:59-05:00,2018-01-13T17:45:59-05:00,3024000,False
project_0,description_10,None,2018-01-13T16:39:16-05:00,2018-01-13T16:55:24-05:00,2018-01-13T16:55:24-05:00,968000,False
project_7,description_85,None,2018-01-13T16:24:02-05:00,2018-01-13T16:39:12-05:00,2018-01-14T00:17:50-05:00,910000,True
project_9,description_81,tag_1,2018-01-13T14:31:39-05:00,2018-01-13T16:08:03-05:00,2018-01-13T16:08:41-05:00,5784000,True
project_3,description_3,None,2018-01-13T13:59:49-05:00,2018-01-13T14:14:51-05:00,2018-01-13T16:09:44-05:00,902000,True
project_2,description_2,None,2018-01-13T13:46:15-05:00,2018-01-13T13:54:34-05:00,2018-01-13T13:54:34-05:00,499000,False
project_1,description_1,None,2018-01-13T13:32:34-05:00,2018-01-13T13:46:04-05:00,2018-01-15T01:43:38-05:00,810000,True
project_0,description_10,None,2018-01-13T13:18:49-05:00,2018-01-13T13:29:09-05:00,2018-01-13T13:29:11-05:00,620000,True
project_7,description_86,None,2018-01-13T12:50:57-05:00,2018-01-13T13:14:11-05:00,2018-01-13T13:14:24-05:00,1394000,True
project_0,description_10,None,2018-01-13T12:30:06-05:00,2018-01-13T12:50:57-05:00,2018-01-13T12:50:59-05:00,1250000,True
project_7,description_10,None,2018-01-13T12:27:51-05:00,2018-01-13T12:30:00-05:00,2018-01-13T12:30:00-05:00,129000,False
